CódigoIBGE;CódigoMunicípio;Município;Estado;Regiao;Ano;PopTotalAgua;PopTotalEsgotamento;VolumeAguaProduzido;VolumeAguaConsumido;ConsumoAguaPercapita;ConsumoEnergiaEletrica;ConsumoEnergiaPercapita;InvestimentoTotalEstado;InvestimentoPercapita;QuantidadeParalizacoes;DuracaoParalizacoes;QuantidadeReclamacoes
2207801;220780;Paulistana;PI;NE;2019;20523;20523;756.31;510.5;0.02;671.72;0.03;0;0;0;0;2981
2207850;220785;Pavussu;PI;NE;2019;3677;;303.89;89.89;0.02;118.23;0.03;0;0;0;0;265
2207900;220790;Pedro II;PI;NE;2019;38742;;1557.93;888.1;0.02;1409.01;0.04;0;0;0;0;7040
2207934;220793;Pedro Laurentino;PI;NE;2019;;;;;0;;0;;0;;;
2208007;220800;Picos;PI;NE;2019;78222;78222;7389.11;3174.58;0.04;5652.66;0.07;0;0;0;0;42986
2208106;220810;Pimenteiras;PI;NE;2019;12127;;444.58;229.89;0.02;149.69;0.01;0;0;0;0;1759
2208205;220820;Pio IX;PI;NE;2019;18425;;372.82;224.34;0.01;2.3;0;0;0;0;0;1545
2208304;220830;Piracuruca;PI;NE;2019;28791;;1527.16;949.23;0.03;1047.56;0.04;0;0;0;0;6856
2208403;220840;Piripiri;PI;NE;2019;63742;;4210.09;2152.03;0.03;2528.68;0.04;0;0;0;0;13411
2208502;220850;Porto;PI;NE;2019;12568;12568;474.26;256.24;0.02;351.47;0.03;0;0;0;0;1868
2208551;220855;Porto Alegre do Piauí;PI;NE;2019;;;;;0;;0;;0;;;
2208601;220860;Prata do Piauí;PI;NE;2019;3151;;149.75;112.84;0.04;57.26;0.02;0;0;0;0;839
2208650;220865;Queimada Nova;PI;NE;2019;;;;;0;;0;;0;;;
2208700;220870;Redenção do Gurguéia;PI;NE;2019;;;;;0;;0;;0;;;
2208809;220880;Regeneração;PI;NE;2019;17978;;916.65;391.58;0.02;718.86;0.04;0;0;0;0;2182
2208858;220885;Riacho Frio;PI;NE;2019;4312;;177.1;105.96;0.02;61.4;0.01;0;0;0;0;519
2208874;220887;Ribeira do Piauí;PI;NE;2019;;;;;0;;0;;0;;;
2208908;220890;Ribeiro Gonçalves;PI;NE;2019;7341;7341;452.18;179.85;0.02;291.31;0.04;0;0;0;0;1200
2209005;220900;Rio Grande do Piauí;PI;NE;2019;6432;;408.52;200.19;0.03;242.46;0.04;0;0;0;0;608
2209104;220910;Santa Cruz do Piauí;PI;NE;2019;6240;;363.86;183.35;0.03;253.54;0.04;0;0;0;0;525
2209153;220915;Santa Cruz dos Milagres;PI;NE;2019;;;;;0;;0;;0;;;
2209203;220920;Santa Filomena;PI;NE;2019;6253;;104.69;57.27;0.01;1.56;0;0;0;0;0;212
2209302;220930;Santa Luz;PI;NE;2019;5860;;228.31;135.17;0.02;145.8;0.02;0;0;0;0;393
2209351;220935;Santana do Piauí;PI;NE;2019;4634;;140.79;85.6;0.02;142.71;0.03;0;0;0;0;233
2209377;220937;Santa Rosa do Piauí;PI;NE;2019;5257;;307.79;177.1;0.03;207.84;0.04;0;0;0;0;1318
2209401;220940;Santo Antônio de Lisboa;PI;NE;2019;6415;;309.68;164.96;0.03;71.52;0.01;0;0;0;0;338
2209450;220945;Santo Antônio dos Milagres;PI;NE;2019;2161;;68.28;50.12;0.02;166.03;0.08;0;0;0;0;418
2209500;220950;Santo Inácio do Piauí;PI;NE;2019;3798;;197.12;116.9;0.03;120.41;0.03;0;0;0;0;490
2209559;220955;São Braz do Piauí;PI;NE;2019;4448;;9.03;4.84;0;0.72;0;0;0;0;0;36
2209609;220960;São Félix do Piauí;PI;NE;2019;2942;;206.72;109.04;0.04;152.25;0.05;0;0;0;0;398
2209658;220965;São Francisco de Assis do Piauí;PI;NE;2019;5755;;125.62;79.93;0.01;356.71;0.06;0;0;0;0;321
2209708;220970;São Francisco do Piauí;PI;NE;2019;6423;;131;80.1;0.01;52.72;0.01;0;0;0;0;361
2209757;220975;São Gonçalo do Gurguéia;PI;NE;2019;3041;3041;50;50;0.02;;0;0;0;3;43;10
2209807;220980;São Gonçalo do Piauí;PI;NE;2019;5015;;284.66;148.32;0.03;175.13;0.03;0;0;0;0;549
2209856;220985;São João da Canabrava;PI;NE;2019;4608;;207.92;95.66;0.02;84.12;0.02;0;0;0;0;296
2209872;220987;São João da Fronteira;PI;NE;2019;;;;;0;;0;;0;;;
2209906;220990;São João da Serra;PI;NE;2019;6139;;411.64;174.19;0.03;167.8;0.03;0;0;0;0;639
2209955;220995;São João da Varjota;PI;NE;2019;4840;;912.5;912.5;0.19;;0;;0;3;21;100
2209971;220997;São João do Arraial;PI;NE;2019;7989;7989;350;152;0.02;45;0.01;;0;0;0;56
2210003;221000;São João do Piauí;PI;NE;2019;20601;;2086.89;785.65;0.04;848.26;0.04;0;0;0;0;7634
2210052;221005;São José do Divino;PI;NE;2019;5346;;315.23;102.21;0.02;142.94;0.03;0;0;0;0;648
2210102;221010;São José do Peixe;PI;NE;2019;3745;;192.48;102.93;0.03;58.76;0.02;0;0;0;0;287
2210201;221020;São José do Piauí;PI;NE;2019;6705;;211.51;94.76;0.01;219.34;0.03;0;0;0;0;414
2210300;221030;São Julião;PI;NE;2019;6363;;255;186.74;0.03;1693.53;0.27;0;0;0;0;555
2210359;221035;São Lourenço do Piauí;PI;NE;2019;4573;;137.67;57.55;0.01;38.92;0.01;0;0;0;0;374
2210375;221037;São Luis do Piauí;PI;NE;2019;2644;;72.54;38.76;0.01;48.16;0.02;0;0;0;0;134
2210383;221038;São Miguel da Baixa Grande;PI;NE;2019;;;;;0;;0;;0;;;
2210391;221039;São Miguel do Fidalgo;PI;NE;2019;;;;;0;;0;;0;;;
2210409;221040;São Miguel do Tapuio;PI;NE;2019;17662;17662;314.32;247.14;0.01;99.45;0.01;0;0;0;0;1167
2210508;221050;São Pedro do Piauí;PI;NE;2019;14291;;729.36;430.21;0.03;451.28;0.03;0;0;0;0;2250
2210607;221060;São Raimundo Nonato;PI;NE;2019;34710;;3418.62;1029.16;0.03;6213.51;0.18;0;0;0;0;14844
2210623;221062;Sebastião Barros;PI;NE;2019;;;;;0;;0;;0;;;
2210631;221063;Sebastião Leal;PI;NE;2019;4294;;183.48;73.43;0.02;43.65;0.01;0;0;0;0;173
2210656;221065;Sigefredo Pacheco;PI;NE;2019;;;;;0;;0;;0;;;
2210706;221070;Simões;PI;NE;2019;14633;14633;452.8;262.55;0.02;25.21;0;0;0;0;0;1357
2210805;221080;Simplício Mendes;PI;NE;2019;12711;12711;542.02;322.92;0.03;393.91;0.03;0;0;0;0;2406
2210904;221090;Socorro do Piauí;PI;NE;2019;4569;;274.05;71.31;0.02;58.15;0.01;0;0;0;0;155
2210938;221093;Sussuapara;PI;NE;2019;6730;;2200;1100;0.16;;0;0;0;0;0;82
2210953;221095;Tamboril do Piauí;PI;NE;2019;;;;;0;;0;;0;;;
2210979;221097;Tanque do Piauí;PI;NE;2019;;;;;0;;0;;0;;;
2211001;221100;Teresina;PI;NE;2019;864845;864845;106528.56;41712.28;0.05;67584;0.08;0;0;345;2949;990861
2211100;221110;União;PI;NE;2019;44485;44485;1398.23;726.14;0.02;671.21;0.02;0;0;0;0;11191
2211209;221120;Uruçuí;PI;NE;2019;21558;;1895.65;895.23;0.04;1137.77;0.05;0;0;0;0;4028
2211308;221130;Valença do Piauí;PI;NE;2019;20918;;1098.07;783.42;0.04;683.17;0.03;0;0;0;0;6968
2211357;221135;Várzea Branca;PI;NE;2019;4947;;75.16;38.56;0.01;0.72;0;0;0;0;0;241
2211407;221140;Várzea Grande;PI;NE;2019;4391;;222;107.52;0.02;132.35;0.03;0;0;0;0;453
2211506;221150;Vera Mendes;PI;NE;2019;;;;;0;;0;;0;;;
2211605;221160;Vila Nova do Piauí;PI;NE;2019;2971;;85.03;53.26;0.02;92.78;0.03;0;0;4;24;303
2211704;221170;Wall Ferraz;PI;NE;2019;4462;;114.56;57.54;0.01;30.52;0.01;0;0;0;0;222
4100103;410010;Abatiá;PR;S;2019;7457;7457;512.7;318.8;0.04;692.52;0.09;0;0;5;46;201
4100202;410020;Adrianópolis;PR;S;2019;5919;;286.76;196.12;0.03;277.07;0.05;;0;0;0;862
4100301;410030;Agudos do Sul;PR;S;2019;9371;9371;259.94;323.98;0.03;197.52;0.02;;0;0;0;7438
4100400;410040;Almirante Tamandaré;PR;S;2019;118623;118623;7902.28;4467.49;0.04;6183.89;0.05;;0;0;0;38281
4100459;410045;Altamira do Paraná;PR;S;2019;1942;1942;164.3;116.83;0.06;421.47;0.22;;0;0;0;703
4100509;410050;Altônia;PR;S;2019;22056;22056;1070.87;831.89;0.04;1080.89;0.05;;0;0;0;5413
4128625;412862;Alto Paraíso;PR;S;2019;2741;2741;172.42;140.31;0.05;131.21;0.05;;0;0;0;789
4100608;410060;Alto Paraná;PR;S;2019;14770;14770;821.36;630.98;0.04;534.62;0.04;;0;0;0;7866
4100707;410070;Alto Piquiri;PR;S;2019;9836;9836;544.02;453.07;0.05;491.07;0.05;;0;0;0;2968
4100806;410080;Alvorada do Sul;PR;S;2019;11406;;1185;780;0.07;1200;0.11;0;0;4;24;2797
4100905;410090;Amaporã;PR;S;2019;6257;;283.76;228.72;0.04;214.79;0.03;;0;0;0;2620
4101002;410100;Ampére;PR;S;2019;19152;19152;965.46;732.68;0.04;653.43;0.03;;0;0;0;5256
4101051;410105;Anahy;PR;S;2019;2801;;171.12;124.03;0.04;113.86;0.04;;0;0;0;572
4101101;410110;Andirá;PR;S;2019;20031;20031;3607.46;1372.03;0.07;4497.21;0.22;0;0;2;72;7768
4101150;410115;Ângulo;PR;S;2019;2928;;250;175;0.06;140;0.05;0;0;5;50;80
4101200;410120;Antonina;PR;S;2019;18980;;1960;778;0.04;1060;0.06;0;0;12;96;658
4101309;410130;Antônio Olinto;PR;S;2019;7434;;119.4;93.29;0.01;151.62;0.02;;0;0;0;931
4101408;410140;Apucarana;PR;S;2019;134996;134996;10018.33;6713.5;0.05;13576.59;0.1;;0;0;0;43016
4101507;410150;Arapongas;PR;S;2019;123027;123027;8421.8;5793.07;0.05;12658.36;0.1;;0;0;0;31963
4101606;410160;Arapoti;PR;S;2019;28115;28115;1378.02;1028.43;0.04;1685.86;0.06;;0;0;0;9705
4101655;410165;Arapuã;PR;S;2019;3068;;116.21;88.94;0.03;114.67;0.04;;0;0;0;558
4101705;410170;Araruna;PR;S;2019;13970;13970;710.97;620.73;0.04;651.58;0.05;;0;0;0;4185
4101804;410180;Araucária;PR;S;2019;143843;143843;97.75;7051.41;0.05;16353.76;0.11;;0;0;0;37799
4101853;410185;Ariranha do Ivaí;PR;S;2019;2108;;69.61;60.21;0.03;110.7;0.05;;0;0;0;229
4101903;410190;Assaí;PR;S;2019;15119;15119;1189.01;711.17;0.05;1133.58;0.07;;0;0;0;4959
4102000;410200;Assis Chateaubriand;PR;S;2019;33362;33362;2697.85;1896.87;0.06;2834.32;0.08;;0;0;0;13525
4102109;410210;Astorga;PR;S;2019;26111;26111;1784.72;1368.66;0.05;1417.43;0.05;;0;0;0;8639
4102208;410220;Atalaia;PR;S;2019;3892;;243.75;216.29;0.06;190.09;0.05;;0;0;0;1634
4102307;410230;Balsa Nova;PR;S;2019;12941;12941;571.6;565.88;0.04;804.58;0.06;;0;0;0;6245
4102406;410240;Bandeirantes;PR;S;2019;31367;31367;4959.19;1882.29;0.06;6300;0.2;0;0;4;30;4850
4102505;410250;Barbosa Ferraz;PR;S;2019;11568;11568;678.62;490.03;0.04;468.29;0.04;;0;0;0;4833
4102604;410260;Barracão;PR;S;2019;10275;;0;325.05;0.03;454.26;0.04;0;0;0;0;1007
4102703;410270;Barra do Jacaré;PR;S;2019;2781;;177.44;119.24;0.04;135.9;0.05;;0;0;0;1150
4102752;410275;Bela Vista da Caroba;PR;S;2019;3511;;110.4;82.45;0.02;153.16;0.04;;0;0;0;332
4102802;410280;Bela Vista do Paraíso;PR;S;2019;15397;15397;1142.33;829.61;0.05;1377.94;0.09;;0;0;0;5107
4102901;410290;Bituruna;PR;S;2019;16389;16389;642.02;482.6;0.03;557.49;0.03;;0;0;0;3898
4103008;410300;Boa Esperança;PR;S;2019;4105;;284.52;221.4;0.05;153.45;0.04;;0;0;0;880
4103024;410302;Boa Esperança do Iguaçu;PR;S;2019;2503;;76.24;61.61;0.02;112.54;0.04;;0;0;0;268
4103040;410304;Boa Ventura de São Roque;PR;S;2019;6387;;500;170;0.03;200;0.03;0;0;5;32;50
4103057;410305;Boa Vista da Aparecida;PR;S;2019;7591;;399.09;309.15;0.04;563.02;0.07;;0;0;0;1505
4103107;410310;Bocaiúva do Sul;PR;S;2019;12944;12944;526.42;396.45;0.03;523.43;0.04;;0;0;0;3834
4103156;410315;Bom Jesus do Sul;PR;S;2019;3541;;81.53;66.37;0.02;217.62;0.06;;0;0;0;131
4103206;410320;Bom Sucesso;PR;S;2019;7032;;460.08;331.34;0.05;430.4;0.06;;0;0;0;1354
4103222;410322;Bom Sucesso do Sul;PR;S;2019;3264;;129.45;92.34;0.03;86.97;0.03;;0;0;0;492
4103305;410330;Borrazópolis;PR;S;2019;6592;;539.56;357.48;0.05;958.55;0.15;;0;0;0;1467
4103354;410335;Braganey;PR;S;2019;5427;;274.85;189.63;0.03;270.37;0.05;;0;0;0;1122
4103370;410337;Brasilândia do Sul;PR;S;2019;2651;;195.57;163.14;0.06;161.1;0.06;;0;0;0;1002
4103404;410340;Cafeara;PR;S;2019;2934;;160.41;142.44;0.05;142.51;0.05;;0;0;0;1190
4103453;410345;Cafelândia;PR;S;2019;18120;18120;1067.73;843.4;0.05;1142.95;0.06;;0;0;0;9617
4103479;410347;Cafezal do Sul;PR;S;2019;4044;;248.68;218.2;0.05;154.73;0.04;;0;0;0;1438
4103503;410350;Califórnia;PR;S;2019;8570;8570;509.58;398.67;0.05;555.05;0.06;;0;0;0;1863
4103602;410360;Cambará;PR;S;2019;25360;25360;1940.22;1168.28;0.05;1625.46;0.06;;0;0;0;14350
4103701;410370;Cambé;PR;S;2019;106533;106533;1268;5872.22;0.06;2081.4;0.02;;0;0;0;39338
4103800;410380;Cambira;PR;S;2019;7865;;524.41;410.04;0.05;863.46;0.11;;0;0;0;1778
4103909;410390;Campina da Lagoa;PR;S;2019;14202;;959.64;749.15;0.05;931.79;0.07;;0;0;0;4444
4103958;410395;Campina do Simão;PR;S;2019;3887;;105.31;74.98;0.02;80.77;0.02;;0;0;0;176
4104006;410400;Campina Grande do Sul;PR;S;2019;43288;43288;509.25;1733.4;0.04;738.34;0.02;;0;0;0;20706
4104055;410405;Campo Bonito;PR;S;2019;3833;;125.47;104.98;0.03;150.75;0.04;;0;0;0;366
4104105;410410;Campo do Tenente;PR;S;2019;7971;7971;394.87;271.42;0.03;333.25;0.04;;0;0;0;3534
4104204;410420;Campo Largo;PR;S;2019;132002;132002;7399.22;5405.58;0.04;5518.22;0.04;;0;0;0;45911
4104253;410425;Campo Magro;PR;S;2019;29318;29318;1142.75;961.95;0.03;892.89;0.03;;0;0;0;9307
4104303;410430;Campo Mourão;PR;S;2019;94859;94859;6418.14;5267.97;0.06;4041.75;0.04;;0;0;0;26860
4104402;410440;Cândido de Abreu;PR;S;2019;15018;15018;357.93;269.37;0.02;311.88;0.02;;0;0;0;2909
4104428;410442;Candói;PR;S;2019;15979;15979;478.26;392.55;0.02;961.62;0.06;;0;0;0;2139
4104451;410445;Cantagalo;PR;S;2019;13317;13317;499.9;383.86;0.03;480.26;0.04;;0;0;0;2938
4104501;410450;Capanema;PR;S;2019;19124;19124;988.48;675.38;0.04;174.47;0.01;;0;0;0;5046
4104600;410460;Capitão Leônidas Marques;PR;S;2019;15780;;820.78;680.31;0.04;747.41;0.05;;0;0;0;3511
4104659;410465;Carambeí;PR;S;2019;23415;23415;950.71;734.31;0.03;1283.38;0.05;;0;0;0;6697
4104709;410470;Carlópolis;PR;S;2019;14320;14320;706.74;588.15;0.04;427.56;0.03;;0;0;0;4819
4104808;410480;Cascavel;PR;S;2019;328454;328454;24705.73;15452.06;0.05;25732.48;0.08;;0;0;0;107994
4104907;410490;Castro;PR;S;2019;71484;71484;3185.01;2498.54;0.03;1963.51;0.03;;0;0;0;22067
4105003;410500;Catanduvas;PR;S;2019;10189;;354.04;311.44;0.03;423.35;0.04;;0;0;0;1179
4105102;410510;Centenário do Sul;PR;S;2019;10827;10827;825.84;586.74;0.05;734.71;0.07;;0;0;0;6467
4105201;410520;Cerro Azul;PR;S;2019;17779;17779;572.88;359.42;0.02;194.06;0.01;;0;0;0;3387
4105300;410530;Céu Azul;PR;S;2019;11765;11765;749.78;471.26;0.04;904.3;0.08;;0;0;0;2726
4105409;410540;Chopinzinho;PR;S;2019;19254;19254;961.08;711.26;0.04;693.5;0.04;;0;0;0;4572
4105508;410550;Cianorte;PR;S;2019;82620;82620;5250.99;4190.43;0.05;5050.26;0.06;;0;0;0;30149
4105607;410560;Cidade Gaúcha;PR;S;2019;12652;12652;678.79;545.57;0.04;473.05;0.04;;0;0;0;4491
4105706;410570;Clevelândia;PR;S;2019;16559;16559;917.34;646.37;0.04;951.89;0.06;;0;0;0;4925
4105805;410580;Colombo;PR;S;2019;243726;243726;8903.71;10274.28;0.04;9303.66;0.04;;0;0;0;93365
4105904;410590;Colorado;PR;S;2019;24012;24012;3600;3300;0.14;15947;0.66;0;0;7;53;9895
4106001;410600;Congonhinhas;PR;S;2019;8818;;316.34;240.25;0.03;405.39;0.05;;0;0;0;1232
4106100;410610;Conselheiro Mairinck;PR;S;2019;3860;3860;176.76;120.19;0.03;148.03;0.04;;0;0;0;1023
4106209;410620;Contenda;PR;S;2019;18584;18584;889.87;540.33;0.03;711.35;0.04;;0;0;0;12600
4106308;410630;Corbélia;PR;S;2019;17071;17071;966.3;791.62;0.05;1697.08;0.1;;0;0;0;4797
4106407;410640;Cornélio Procópio;PR;S;2019;47845;47845;3845.02;2553.32;0.05;7501.34;0.16;;0;0;0;17368
4106456;410645;Coronel Domingos Soares;PR;S;2019;7497;;138.36;112.2;0.01;95.48;0.01;;0;0;0;954
4106506;410650;Coronel Vivida;PR;S;2019;20734;20734;1083.67;841.33;0.04;1274.84;0.06;;0;0;0;4382
4106555;410655;Corumbataí do Sul;PR;S;2019;3219;3219;162.78;116.71;0.04;190.89;0.06;;0;0;0;1645
4106571;410657;Cruzeiro do Iguaçu;PR;S;2019;4252;;223.83;162.13;0.04;209.03;0.05;;0;0;0;674
4106605;410660;Cruzeiro do Oeste;PR;S;2019;20932;20932;1437.46;1166.5;0.06;982.55;0.05;;0;0;0;7807
4106704;410670;Cruzeiro do Sul;PR;S;2019;4469;;214.92;209.63;0.05;138.07;0.03;;0;0;0;1897
4106803;410680;Cruz Machado;PR;S;2019;18708;18708;391.03;256.75;0.01;536.84;0.03;;0;0;0;2133
4106852;410685;Cruzmaltina;PR;S;2019;2950;;125.9;98.84;0.03;211.37;0.07;;0;0;0;391
4106902;410690;Curitiba;PR;S;2019;1933105;1933105;144303.08;200555.45;0.1;80134.56;0.04;;0;0;0;541663
4107009;410700;Curiúva;PR;S;2019;15101;;593.91;486.22;0.03;992.58;0.07;;0;0;0;3752
4107157;410715;Diamante D Oeste;PR;S;2019;5253;;212.99;143.79;0.03;425.59;0.08;;0;0;0;844
4107108;410710;Diamante do Norte;PR;S;2019;5087;5087;342.34;274.73;0.05;186.99;0.04;;0;0;0;2202
4107124;410712;Diamante do Sul;PR;S;2019;3439;;81.28;67.44;0.02;195.07;0.06;;0;0;0;256
4107207;410720;Dois Vizinhos;PR;S;2019;40641;40641;2141.95;1779.93;0.04;1831.44;0.05;;0;0;0;9600
4107256;410725;Douradina;PR;S;2019;8747;;582.09;470.91;0.05;596.88;0.07;;0;0;0;2714
4107306;410730;Doutor Camargo;PR;S;2019;5979;5979;440.32;327.17;0.05;440.67;0.07;;0;0;0;2113
4128633;412863;Doutor Ulysses;PR;S;2019;5580;5580;129;123;0.02;;0;0;0;12;80;213
4107405;410740;Enéas Marques;PR;S;2019;5961;;194.26;115.65;0.02;325.75;0.05;;0;0;0;435
4107504;410750;Engenheiro Beltrão;PR;S;2019;14000;14000;926.94;698.24;0.05;969.65;0.07;;0;0;0;4186
4107538;410753;Entre Rios do Oeste;PR;S;2019;4539;;362.56;362.52;0.08;350;0.08;0;0;4;50;250
4107520;410752;Esperança Nova;PR;S;2019;1698;;96.5;83.9;0.05;55.33;0.03;;0;0;0;491
4107546;410754;Espigão Alto do Iguaçu;PR;S;2019;4117;;99.4;79.96;0.02;6.15;0;;0;0;0;582
4107553;410755;Farol;PR;S;2019;3089;;134.74;96.35;0.03;78.19;0.03;;0;0;0;757
4107603;410760;Faxinal;PR;S;2019;17251;17251;1092.93;810.76;0.05;1464.23;0.08;;0;0;0;4363
4107652;410765;Fazenda Rio Grande;PR;S;2019;100209;100209;3500.34;5316.76;0.05;2206.61;0.02;;0;0;0;60131
4107702;410770;Fênix;PR;S;2019;4762;;289.2;235.79;0.05;221.17;0.05;;0;0;0;1531
4107736;410773;Fernandes Pinheiro;PR;S;2019;5646;;147.51;105.86;0.02;151.17;0.03;;0;0;0;710
4107751;410775;Figueira;PR;S;2019;7770;7770;562.76;391.52;0.05;585.45;0.08;;0;0;0;3325
4107801;410780;Floraí;PR;S;2019;4929;4929;341.91;294.76;0.06;279.43;0.06;;0;0;0;3051
4107850;410785;Flor da Serra do Sul;PR;S;2019;4624;;152.44;121.91;0.03;371.79;0.08;;0;0;0;469
4107900;410790;Floresta;PR;S;2019;6774;;605.09;466.82;0.07;384.83;0.06;;0;0;0;3767
4108007;410800;Florestópolis;PR;S;2019;10548;10548;956.75;597;0.06;758.37;0.07;;0;0;0;5412
4108106;410810;Flórida;PR;S;2019;2689;2689;254.47;174.09;0.06;;0;0;0;0;0;165
4108205;410820;Formosa do Oeste;PR;S;2019;6578;;413.74;341.31;0.05;517.63;0.08;;0;0;0;1971
4108304;410830;Foz do Iguaçu;PR;S;2019;258532;258532;26938.52;17575.18;0.07;12309.61;0.05;;0;0;0;100533
4108452;410845;Foz do Jordão;PR;S;2019;4650;;238.9;196.72;0.04;386.78;0.08;;0;0;0;1021
4108320;410832;Francisco Alves;PR;S;2019;6046;6046;400.02;358.98;0.06;347.9;0.06;;0;0;0;1668
4108403;410840;Francisco Beltrão;PR;S;2019;91093;91093;5939.33;4324.16;0.05;4585.02;0.05;;0;0;0;25183
4108502;410850;General Carneiro;PR;S;2019;13710;13710;547.64;365.16;0.03;432.4;0.03;;0;0;0;3749
4108551;410855;Godoy Moreira;PR;S;2019;2946;;138.21;92.87;0.03;205.88;0.07;;0;0;0;659
4108601;410860;Goioerê;PR;S;2019;28884;28884;2016.62;1487.24;0.05;1608.99;0.06;;0;0;0;9408
4108650;410865;Goioxim;PR;S;2019;7111;;128.92;102.03;0.01;91.99;0.01;;0;0;0;201
4108700;410870;Grandes Rios;PR;S;2019;5618;;339.73;203.62;0.04;594.94;0.11;;0;0;0;1067
4108809;410880;Guaíra;PR;S;2019;33119;33119;2313.3;1614.89;0.05;1757.4;0.05;;0;0;0;11150
4108908;410890;Guairaçá;PR;S;2019;6581;;356.15;315.44;0.05;209.64;0.03;;0;0;0;4111
4108957;410895;Guamiranga;PR;S;2019;8739;;179.25;143.15;0.02;158.33;0.02;;0;0;0;538
4109005;410900;Guapirama;PR;S;2019;3802;3802;234.92;183.5;0.05;170;0.04;;0;0;0;1792
4109104;410910;Guaporema;PR;S;2019;2243;;115.89;88.03;0.04;94.99;0.04;;0;0;0;512
4109203;410920;Guaraci;PR;S;2019;5502;;308.03;253.31;0.05;293.47;0.05;;0;0;0;1832
4109302;410930;Guaraniaçu;PR;S;2019;12472;12472;525.67;395.57;0.03;1469.11;0.12;;0;0;0;2994
4109401;410940;Guarapuava;PR;S;2019;181504;181504;10844.64;8149.95;0.04;10146.9;0.06;;0;0;0;44806
4109500;410950;Guaraqueçaba;PR;S;2019;7636;7636;162.26;117.63;0.02;25.99;0;;0;0;0;953
4109609;410960;Guaratuba;PR;S;2019;37067;37067;4814.56;2649.87;0.07;2714.49;0.07;;0;0;0;22376
4109658;410965;Honório Serpa;PR;S;2019;5211;;147.25;104.01;0.02;137.95;0.03;;0;0;0;741
4109708;410970;Ibaiti;PR;S;2019;31364;31364;1690.95;1215.1;0.04;2760.04;0.09;;0;0;0;11254
4109757;410975;Ibema;PR;S;2019;6352;;277.32;219.96;0.03;401.54;0.06;;0;0;0;1294
4109807;410980;Ibiporã;PR;S;2019;54558;54558;5904.6;3361.57;0.06;5823;0.11;0;0;0;0;23968
4109906;410990;Icaraíma;PR;S;2019;7904;;583.53;484.11;0.06;375.36;0.05;;0;0;0;2320
4110003;411000;Iguaraçu;PR;S;2019;;;;;0;;0;;0;;;
4110052;411005;Iguatu;PR;S;2019;2256;;112.39;86.18;0.04;109.48;0.05;;0;0;0;603
4110078;411007;Imbaú;PR;S;2019;13111;13111;507.24;399.32;0.03;824.46;0.06;;0;0;0;3860
4110102;411010;Imbituva;PR;S;2019;32564;32564;1447.48;937.89;0.03;1320.6;0.04;;0;0;0;7393
4110201;411020;Inácio Martins;PR;S;2019;11125;11125;361.19;224.82;0.02;382.71;0.03;;0;0;0;3131
4110300;411030;Inajá;PR;S;2019;3109;;183.11;148.77;0.05;140.65;0.05;;0;0;0;1557
4110409;411040;Indianópolis;PR;S;2019;4457;;264.09;216.47;0.05;190.12;0.04;;0;0;0;1042
4110508;411050;Ipiranga;PR;S;2019;15172;15172;416.82;257.08;0.02;371.35;0.02;;0;0;0;2091
4110607;411060;Iporã;PR;S;2019;13926;13926;918.04;776.52;0.06;844.29;0.06;;0;0;0;3640
4110656;411065;Iracema do Oeste;PR;S;2019;2288;;150.7;106.88;0.05;142.49;0.06;;0;0;0;746
4110706;411070;Irati;PR;S;2019;60727;60727;3287.98;2183.19;0.04;4146.39;0.07;;0;0;0;18309
4110805;411080;Iretama;PR;S;2019;10169;;521.4;379.79;0.04;523.77;0.05;;0;0;0;2093
4110904;411090;Itaguajé;PR;S;2019;4466;;276.75;228.33;0.05;174.5;0.04;;0;0;0;1656
4110953;411095;Itaipulândia;PR;S;2019;11176;11176;681.78;484.31;0.04;366.82;0.03;;0;0;0;3974
4111001;411100;Itambaracá;PR;S;2019;6582;6582;358;304;0.05;510;0.08;0;0;0;0;487
4111100;411110;Itambé;PR;S;2019;6108;6108;420.15;320.53;0.05;328.07;0.05;;0;0;0;2516
4111209;411120;Itapejara D Oeste;PR;S;2019;11964;;609.03;441.36;0.04;626.03;0.05;;0;0;0;1955
4111258;411125;Itaperuçu;PR;S;2019;28634;28634;1702.93;879.92;0.03;994.08;0.03;;0;0;0;7836
4111308;411130;Itaúna do Sul;PR;S;2019;2865;;214.85;165.7;0.06;195.85;0.07;;0;0;0;2445
4111407;411140;Ivaí;PR;S;2019;13879;13879;450.17;273.62;0.02;753.05;0.05;;0;0;0;1682
4111506;411150;Ivaiporã;PR;S;2019;31984;31984;2263.24;1808.69;0.06;1234.57;0.04;;0;0;0;11268
4111555;411155;Ivaté;PR;S;2019;8185;8185;392.53;323.46;0.04;272.7;0.03;;0;0;0;2515
4111605;411160;Ivatuba;PR;S;2019;3259;;173.22;137.1;0.04;87;0.03;;0;0;0;987
4111704;411170;Jaboti;PR;S;2019;5274;5274;259.73;190.84;0.04;413.29;0.08;;0;0;0;1430
4111803;411180;Jacarezinho;PR;S;2019;39378;39378;3509.04;2045.12;0.05;3197.58;0.08;;0;0;0;19132
4111902;411190;Jaguapitã;PR;S;2019;13620;13620;1281;1025;0.08;1450;0.11;0;0;30;200;3857
4112009;411200;Jaguariaíva;PR;S;2019;34857;34857;2702.22;1319.29;0.04;912.43;0.03;0;0;0;0;16657
